ID;Majority_protein_ID;annotation;No_of_proteins;Mol_weight;Sequence_lengths;Reference_F1;Reference_F2;Reference_F3;Reference_F4;Reference_F5;Reference_F6;Reference_F7;Reference_F8;Reference_F9;Reference_F10;Reference_F11;Reference_F12;Reference_F13;Reference_F1415;Reference_F1617;Reference_F18;Repl1_F1;Repl1_F2;Repl1_F3;Repl1_F4;Repl1_F5;Repl1_F6;Repl1_F7;Repl1_F8;Repl1_F9;Repl1_F10;Repl1_F11;Repl1_F12;Repl1_F13;Repl1_F1415;Repl1_F1617;Repl1_F18;Repl2_F1;Repl2_F2;Repl2_F3;Repl2_F4;Repl2_F5;Repl2_F6;Repl2_F7;Repl2_F8;Repl2_F9;Repl2_F10;Repl2_F11;Repl2_F12;Repl2_F13;Repl2_F1415;Repl2_F1617;Repl2_F18;Repl3_F1;Repl3_F2;Repl3_F3;Repl3_F4;Repl3_F5;Repl3_F6;Repl3_F7;Repl3_F8;Repl3_F9;Repl3_F10;Repl3_F11;Repl3_F12;Repl3_F13;Repl3_F1415;Repl3_F1617;Repl3_F18
slr1537;slr1537;unknown protein;1;32.416;289;1139800;12721000;100270000;212870000;118970000;4579300;2869900;0;3787200;727460;0;0;0;0;0;0;0;2082600;96919000;293230000;41564000;8698300;1380600;0;0;0;0;0;0;0;0;0;0;2655300;104950000;437990000;86782000;10936000;18917000;0;0;0;0;0;0;0;0;60020;2938600;2366400;259170000;644030000;136610000;36658000;3917000;0;0;0;0;0;0;0;0;0
slr1540;slr1540;mRNA-binding protein;1;35.092;311;3465200;11338000;18157000;1419000000;3373700000;1240300000;207890000;150200000;73489000;48391000;4361600;11080000;6317400;0;0;6550000;0;5151400;7399900;1103700000;1594100000;765850000;140130000;76783000;13697000;8809500;476950;213500;0;0;0;0;0;0;0;1388600000;6285100000;2514600000;1032800000;103730000;15373000;6877600;3946400;989360;873650;0;0;0;0;6411400;5828000;1340100000;7960100000;5527500000;865080000;115430000;31471000;46015000;14222000;1153800;0;143600;0;208980
slr1541;slr1541;hypothetical protein;1;24.188;210;0;10581000;23636000;125040000;238410000;281300000;83678000;122000000;34215000;13257000;664690;3551700;800740;0;0;0;0;773710;21815000;134000000;154250000;251050000;218920000;28834000;9686000;4378400;946910;0;0;0;0;432430;0;0;26594000;168880000;285180000;652560000;192780000;33051000;15308000;8360000;5083500;5811600;2938600;4753700;0;0;528440;0;99759000;345200000;458050000;812450000;320500000;81303000;4480500;7260000;4004000;7180700;2499900;7182500;19849000;0
slr1542;slr1542;2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase;1;17.411;161;0;5799100;105630000;381400000;433320000;74827000;10816000;13830000;10708000;4562400;0;0;655180;0;0;0;0;0;82712000;398700000;276280000;63548000;14065000;7287100;2826300;670150;0;829320;0;0;0;0;0;0;42542000;442030000;320330000;98082000;44179000;1486300;0;1091800;529590;0;0;0;0;405600;352800;1040900;147480000;711970000;493110000;190000000;6293700;0;746890;0;1959200;0;0;0;0;382040
slr1545;slr1545;RNA polymerase ECF-type (group 3) sigma-E factor;1;25.621;223;0;15015000;5382600;5801300;0;0;0;0;3599000;10249000;0;0;0;0;0;0;0;0;5449700;9055200;0;0;0;509660;564560;2206500;0;0;0;0;0;0;0;3309100;11219000;1644800;0;0;0;0;0;0;2760300;0;0;0;0;0;0;1021500;36844000;3648300;0;0;0;0;0;3029600;1658500;0;0;0;0;0
slr1546;slr1546;hypothetical protein;1;23.802;212;2634200;11934000;3906900;2778100;8955900;0;0;0;0;0;0;0;0;0;0;0;0;0;5519200;5051500;0;0;0;0;0;636150;0;0;0;0;0;0;1952800;3127200;9750200;8630800;0;0;0;0;0;0;0;0;0;0;0;0;913260;3179200;64446000;8694800;0;0;0;0;0;0;0;0;0;0;0;0
slr1547;slr1547;hypothetical protein;1;36.631;332;0;0;0;0;8887600;11043000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10862000;10161000;2225100;0;0;0;0;0;0;0;0;0;0;0;0;0;19676000;17066000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40282000;37754000;0;0;0;0;0;0;0;0;0;0
slr1549;slr1549;polypeptide deformylase;1;21.026;187;22873000;808310000;174830000;108430000;65109000;6695100;0;0;0;5061000;7458000;15094000;0;0;0;2137500;2346700;63771000;137460000;124720000;14023000;3874600;0;0;0;0;0;0;0;0;0;207620;8192600;88179000;359780000;100280000;13462000;9714500;4711600;0;1542100;0;0;0;0;0;1258100;0;11149000;46402000;694410000;191360000;38860000;10572000;0;0;0;0;0;0;0;0;0;0
slr1550;slr1550;lysyl-tRNA synthetase;1;57.295;510;889920;9551300;4041100;266920000;709800000;292620000;76135000;35276000;18097000;20086000;12594000;31604000;85981000;873930000;116500000;55374000;0;0;2401300;318230000;467070000;265430000;74511000;16467000;3414100;6699800;6497400;8043200;8735100;102040000;17513000;0;0;1249600;579300;325870000;1285400000;704310000;213300000;10014000;3902700;3079100;1695700;0;0;0;0;179240;0;0;0;407580000;1944300000;1343700000;247470000;71039000;0;14154000;868040;0;0;0;0;9033200
slr1552;slr1552;unknown protein;1;95.955;844;2593500;14860000;1784000;0;0;4936100;110600000;144630000;87216000;36954000;7892000;11164000;12738000;3832400;253800;11356000;939740;1368700;1731800;0;2765300;5791600;101410000;58699000;27888000;10542000;1622800;2410600;837750;0;0;934410;0;1690700;0;0;0;0;33229000;189720000;52507000;10446000;9760400;613250;0;312280;352600;1779400;0;0;0;0;3247500;0;27241000;186310000;118450000;75239000;9128700;2825000;1459300;0;1077000;804080
slr1556;slr1556;2-hydroxyacid dehydrogenase homolog;1;36.853;333;0;0;0;7093800;23103000;142100000;152870000;91449000;29537000;5664400;0;0;0;0;0;0;0;0;980800;14331000;6017400;130990000;167840000;27031000;9019900;3090000;0;3049400;745680;0;0;280050;0;0;0;31957000;13636000;187990000;257270000;98375000;13080000;8474500;14061000;1951300;1657300;0;196880;1136100;0;0;0;21007000;45813000;114030000;355870000;205280000;25194000;16624000;4087400;0;0;0;0;0
slr1557;slr1557;hypothetical protein;1;40.235;369;52527000;1845100000;168730000;75352000;33638000;816380;0;2792400;1581600;6894400;8813100;8484600;4150800;0;470940;17888000;1097000;154690000;133260000;65352000;15889000;0;3944900;0;354560;1162700;1340800;738890;0;0;0;500340;9021400;526180000;463650000;73984000;33452000;0;10904000;3885000;0;0;1458600;3822100;0;0;195240;132560;20760000;258410000;642610000;113410000;46701000;6172400;0;0;2403100;0;0;0;0;0;0;971900
slr1559;slr1559;shikimate 5-dehydrogenase;1;31.099;290;0;2291100;123030000;438050000;468430000;51965000;13545000;14284000;5528600;3309700;254270;380740;323320;0;0;0;0;863290;133620000;790480000;336100000;61704000;9088500;5356000;677860;826430;0;0;0;0;0;0;0;0;96932000;1275600000;482880000;113740000;58648000;0;0;0;0;0;0;0;0;0;0;0;395490000;1902300000;1237000000;314810000;13653000;10121000;0;2827900;0;0;0;0;0;0
slr1560;slr1560;histidyl tRNA synthetase;1;44.282;401;0;0;1195300;88222000;376450000;266310000;23953000;33971000;7282600;7083800;0;617850;2278700;0;130980;279130000;0;0;0;151400000;231090000;356750000;91472000;14745000;2850500;2885900;6467500;0;0;149470;0;0;0;0;0;316630000;405490000;475380000;179870000;0;0;1311300;597500;0;0;0;0;32095000;0;0;0;156600000;394030000;834480000;226140000;48873000;0;4637700;3106700;0;0;468600;695120;0
slr1562;slr1562;glutaredoxin;1;12.222;109;4785200;0;143180000;175540000;37320000;5900500;0;2710600;0;0;0;0;1359700;1031100;0;3968600;0;2935700;134540000;203430000;43694000;9984000;0;0;0;203420;0;510040;0;135610;0;355820;0;0;217390000;544450000;260970000;8363700;11061000;0;0;0;0;0;0;0;0;0;0;1906900;678300000;788810000;228340000;0;0;0;0;0;0;2586000;0;0;0;0
slr1563;slr1563;hypothetical protein;1;32.813;295;0;7713100;0;42438000;33888000;13148000;0;0;0;0;0;0;0;0;0;0;0;782050;35890000;76456000;5976200;4275700;0;675830;0;0;0;0;0;0;0;0;0;0;0;152250000;68276000;0;0;0;0;0;0;0;0;0;0;0;0;0;87524000;246520000;149370000;0;0;0;0;0;0;0;0;0;0;0
slr1564;slr1564;group 3 RNA polymerase sigma factor;1;29.522;258;0;8170200;14361000;30060000;14906000;0;0;0;0;0;0;0;1978200;8697900;0;0;0;5955000;43169000;72779000;4861900;13589000;10096000;0;16114000;0;0;0;214280;0;0;0;0;0;2508600;34151000;11354000;9834400;0;0;0;0;0;3003400;0;0;0;0;0;0;20778000;26558000;6015200;6495300;0;0;0;0;0;0;0;0;0;0
slr1565;slr1565;hypothetical protein;1;12.52;113;0;123380000;22285000;24533000;12874000;0;0;0;0;0;0;0;663490;0;0;0;0;12263000;29554000;63001000;7601800;0;0;0;0;0;0;0;0;0;0;0;0;15069000;44318000;40252000;13509000;0;0;0;0;0;0;0;0;0;0;0;0;7156700;234910000;62510000;59692000;11511000;0;589880;0;0;0;0;0;0;0;0
slr1568;slr1568;hypothetical protein;1;15.609;136;0;0;6071800;7040900;2498000;0;0;0;0;0;0;0;0;0;0;0;0;0;1399000;11891000;3272000;0;0;0;0;0;0;0;0;0;0;0;0;0;6709400;42921000;5827400;0;0;0;0;0;0;0;0;0;0;0;0;0;23323000;42282000;9845500;0;0;0;0;0;0;0;0;0;0;0
slr1570;slr1570;hypothetical protein;1;23.958;219;0;0;0;0;0;0;4564500;0;4920200;12740000;11198000;14393000;16710000;33801000;1097900;19626000;0;0;0;0;0;0;8527500;0;0;8735400;4197000;3580000;2211900;0;0;0;0;0;0;0;0;0;0;0;1313800;7408400;10608000;367810;326860;0;319530;376240;0;0;0;0;0;0;0;0;0;3044700;20298000;5671400;0;0;0;300730
slr1571;slr1571;unknown protein;1;25.003;226;0;0;0;0;0;1576800;15666000;22889000;17716000;37025000;15162000;53347000;49926000;59057000;1557400;43867000;0;0;0;0;0;5294200;17246000;7199900;14213000;11297000;11120000;12642000;6685800;4869000;0;6820700;0;0;0;0;0;1348400;2435500;7995300;9087400;12918000;20598000;3684600;1205600;966260;1374400;2557800;0;0;0;0;0;0;0;13879000;13253000;16872000;25664000;25748000;5262800;1292700;2391200;5502100
slr1572;slr1572;hypothetical protein;1;32.134;284;1820600;11387000;0;0;0;0;4533800;24355000;13559000;9828200;11052000;33042000;26185000;33469000;703740;0;0;672090;0;0;6051500;0;14384000;2850200;3107100;3547200;2479000;2419100;0;1420600;0;623480;0;1078500;12211000;19935000;34136000;10468000;13807000;5645200;0;3231600;811450;382240;0;0;0;0;0;1395100;0;0;57269000;39878000;2464500;2825000;0;0;1466500;0;0;0;662490;0
slr1573;slr1573;hypothetical protein;1;29.113;262;0;515250000;146920000;114420000;62267000;6718100;1765800;0;0;0;1306900;0;0;0;0;0;0;20319000;169720000;198670000;31526000;6310600;0;0;249540;0;0;0;0;0;0;0;0;113920000;518960000;237380000;61137000;20674000;5975900;0;0;0;0;0;0;0;0;0;0;26664000;793860000;281980000;77831000;33832000;0;0;0;0;0;0;0;0;0;0
slr1575;slr1575;probable potassium efflux system;1;53.763;479;0;0;0;0;0;0;0;25475000;18124000;7133100;1552700;3122200;2696600;987800;0;2098200;0;0;0;0;0;0;1041700;14960000;6712400;790790;0;0;327640;0;0;0;295390;0;0;0;0;0;0;13906000;26408000;5787600;1339700;0;0;0;0;0;0;0;0;0;0;0;0;12144000;54761000;20420000;9597300;1164100;480640;0;0;0
slr1576;slr1576;unknown protein;1;11.331;106;46528000;2311900000;74929000;14514000;5071900;13874000;7884300;41978000;14721000;6889900;1783900;3377000;4466500;2115600;0;4806800;2870400;179320000;48337000;31043000;2938900;29610000;28649000;13902000;0;3428700;0;4081200;631980;0;0;0;55258000;176140000;100430000;0;22733000;0;0;0;18512000;9303600;3170900;1208200;0;734300;85042;0;59316000;56942000;135850000;11801000;22350000;0;0;0;26209000;0;14857000;2045600;0;0;1824100;745610
slr1577;slr1577;hypothetical protein;1;18.232;162;0;18835000;59146000;66920000;24178000;0;0;0;0;0;0;0;0;0;0;0;0;0;51549000;73964000;10744000;0;0;0;0;0;0;0;0;0;0;0;0;2436700;85485000;139430000;18526000;4378600;0;0;0;0;0;0;0;0;0;0;0;0;185970000;206730000;75637000;4116200;0;0;0;0;0;0;0;0;0;0
slr1579;slr1579;hypothetical protein;1;57.06;522;1649500;2209500;26730000;307040000;530060000;71955000;20545000;26833000;17186000;2746200;0;0;744540;0;0;0;0;0;17926000;525120000;293720000;76612000;28654000;2602900;0;2735000;0;0;0;0;0;0;0;0;9887400;463300000;320870000;159620000;63518000;10103000;0;6046000;456860;0;0;0;0;0;0;724010;41953000;705280000;976860000;337280000;27612000;4309000;0;4352300;8388700;986560;605940;0;0;0
slr1584;slr1584;two-component transcription regulator OmpR subfamily;1;26.367;234;0;0;8613700;24545000;11958000;0;0;0;0;0;0;0;0;0;0;0;0;0;6692100;31374000;6825000;0;0;0;0;0;0;0;0;0;0;0;0;0;14893000;60853000;13306000;2947400;1423900;0;0;0;0;0;0;0;0;0;0;0;20727000;79303000;42500000;12011000;0;0;0;0;0;0;0;0;0;0
slr1588;slr1588;two-component transcription regulator;1;47.088;421;0;102690000;143150000;207800000;81651000;16841000;3453900;0;0;0;0;0;415060;0;0;1879000;0;21022000;100680000;293210000;73226000;10293000;0;0;0;378350;0;110020;0;0;0;0;1882800;37027000;332920000;645300000;293890000;52947000;13439000;0;0;0;0;0;0;0;0;0;2480700;17422000;411520000;623870000;219060000;123880000;1798700;0;0;0;0;0;0;0;0;0
slr1590;slr1590;hypothetical protein;1;32.604;295;0;0;105320000;1528300000;2621700000;456240000;118260000;93777000;79089000;44259000;3962300;10808000;8253700;1133200;419990;7913900;0;0;102430000;1846400000;1471900000;468740000;121330000;46143000;19414000;14546000;3658600;2561600;392710;0;0;742720;0;0;12939000;2570100000;2786600000;572320000;387550000;31621000;13388000;16423000;9421000;0;0;0;209130;0;0;31801000;27357000;2536500000;5938400000;1405800000;144640000;63400000;12646000;32136000;18890000;606200;1762300;208150;0;0
slr1596;slr1596;a protein in the cytoplasmic membrane involved in light-induced proton extrusion.;1;51.117;440;0;0;0;29199000;85121000;0;50168000;31824000;0;129130;0;0;312060;1044300;164270;4367500;0;0;0;40001000;85181000;8769200;47070000;29786000;2426400;0;0;0;0;0;0;219940;0;0;0;0;1882100;34748000;14372000;0;4645700;0;504730;204140;0;0;0;595540;0;0;0;0;21284000;33581000;17708000;0;0;0;0;402720;208360;0;0;478410
slr1597;slr1597;chromosome partitioning ATPase, ParA family;1;33.061;298;0;6646300;36157000;109470000;119870000;11495000;1858800;6266600;878630;1303600;0;580040;0;0;282220;0;0;1143700;37175000;179100000;53442000;17714000;2123500;656630;0;851370;0;251170;0;0;0;285120;578630;0;19767000;61268000;72772000;19657000;32627000;9977600;1915900;1816400;0;0;0;0;0;378290;0;0;58177000;79288000;78334000;31272000;18027000;9379800;5770400;1773000;2595100;0;0;279170;0;0
slr1598;slr1598;lipoic acid synthetase;1;32.485;289;0;9697700;21074000;16850000;8412300;3254400;0;0;0;0;0;0;0;535410;0;2738900;0;407100;6566100;18981000;5006200;915820;0;0;0;0;0;0;0;0;0;0;0;0;33432000;42507000;6370300;0;0;0;0;0;1467400;0;0;0;0;0;0;0;80035000;40494000;18103000;5001000;0;0;7886800;0;1569800;0;0;0;0;0
slr1599;slr1599;hypothetical protein;1;27.769;242;0;0;0;10461000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1654700;14317000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25808000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26414000;18726000;8943700;0;0;0;0;0;0;0;0;0;0
slr1600;slr1600;hypothetical protein;1;17.13;149;13907000;427550000;241580000;908930000;850580000;118950000;25204000;35143000;13588000;4581800;904580;2119200;1788400;0;371770;137520000;1003300;50286000;214780000;1125300000;489500000;103900000;23296000;17432000;0;3071500;0;656160;126370;0;0;23823000;15761000;254860000;185950000;1169400000;722640000;161410000;116150000;0;57859000;3070200;577330;399200;0;0;0;0;39633000;118590000;627060000;1462600000;968330000;305620000;33990000;1560600;0;13384000;0;0;0;0;0;0
slr1603;slr1603;hypothetical protein;1;49.215;440;6843500;11835000;0;15964000;19924000;53919000;0;7183800;2245300;29359000;25888000;48852000;78976000;53091000;3114800;49085000;799140;1758200;0;22894000;11907000;0;0;0;0;10673000;24197000;6734000;4659500;3663000;362100;5415600;3704900;4392300;0;123320000;54989000;5729000;0;871630;0;2748900;5372500;4658700;2539200;2761200;2274100;2240600;0;4594900;0;90013000;80859000;27116000;0;6043500;510390;559470;5784500;4975700;11400000;5777500;7609900;10841000
slr1604;slr1604;cell division protein FtsH;1;67.25;616;21202000;890550000;489070000;1291900000;1748100000;405950000;191370000;130530000;114580000;134690000;34376000;98590000;95162000;58401000;8931800;159030000;2091500;73397000;350490000;1057300000;1062500000;335330000;117770000;56850000;47960000;47634000;12411000;13751000;6363200;1137700;664900;12137000;2007700;106410000;836950000;2148100000;2865100000;1119000000;654950000;137180000;91319000;53623000;53212000;6862800;1734200;1723300;517560;5032000;5764200;60598000;1740600000;1792800000;3577000000;2405000000;563820000;235970000;147640000;143320000;76978000;6932800;17509000;5165400;1772700;18943000
slr1608;slr1608;putative glucose dehydrogenase-B, periplasmic protein;1;45.119;412;0;0;4279600;17882000;12100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19418000;3313200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slr1609;slr1609;long-chain-fatty-acid CoA ligase;1;77.663;696;398430;62919000;13463000;257710000;674180000;293420000;163560000;61557000;38828000;27093000;3431800;10981000;17637000;17807000;1895000;55249000;0;4246200;16749000;377110000;409160000;248460000;129600000;33270000;11926000;8600800;2110500;2357700;1200600;939750;219060;2353400;956550;13006000;41189000;433450000;1067400000;511810000;301930000;83226000;16557000;8648900;5579900;408940;0;0;543480;947230;690990;5839000;14510000;397060000;1457300000;961420000;337960000;134420000;13958000;28767000;13278000;950610;0;696180;0;4980700
slr1610;slr1610;putative C-3 methyl transferase;1;48.013;433;0;0;895080;87798000;690540000;283950000;52304000;53823000;35845000;19627000;846170;5673300;4188900;0;233570;14094000;0;0;2716600;154150000;496130000;247960000;56162000;18877000;4624200;4594800;566670;222550;227690;0;0;1658200;0;0;0;93205000;460320000;392850000;124400000;19509000;3025000;5494100;2269900;0;0;209350;0;0;0;0;0;54931000;815470000;1058600000;137390000;38067000;4192300;25242000;11043000;0;0;0;464830;520890000
slr1611;slr1611;hypothetical protein;1;17.744;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58315000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93839000;0;0;0;0;0;0;0;0;0;0;0;0
slr1612;slr1612;hypothetical protein;2;33.045;"286;242";293330000;3357400000;843000000;521210000;161290000;25861000;2917500;3473400;3831900;8368000;2680900;2301900;1319400;0;0;8148400;16370000;330290000;563440000;484240000;122110000;30075000;4653000;3722600;2431700;1842500;0;547670;0;0;0;110230;91193000;870750000;1697900000;876360000;257120000;101790000;67806000;8644100;0;706920;1196700;821990;990580;0;0;0;129170000;501660000;3382300000;1077100000;332880000;143910000;7261100;2205700;0;0;1315800;0;1326400;0;1380300;110340
slr1613;slr1613;hypothetical protein;1;22.344;196;0;29953000;107110000;263240000;122160000;0;0;0;0;0;0;0;0;0;0;8667800;0;2699900;41628000;242070000;64373000;6369600;0;0;1009500;0;0;0;0;0;0;0;0;4173500;82005000;294700000;82740000;21106000;0;0;0;0;0;0;0;0;0;0;0;3593700;267240000;297170000;181460000;20950000;0;0;0;0;0;0;0;0;0;0
slr1614;slr1614;hypothetical protein;1;11.648;101;0;23616000;5401300;3732200;648060;0;0;0;0;0;0;0;0;0;0;0;0;917660;5073300;4669400;679710;0;0;0;0;0;0;0;0;0;0;0;0;4554000;9221200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;956990;21775000;0;0;0;0;0;0;0;0;0;0;0;0;0
slr1615;slr1615;perosamine synthetase;1;41.944;378;0;0;0;136240000;882450000;338040000;67222000;70331000;26965000;10066000;0;0;0;536480;0;0;0;0;0;272830000;497290000;356100000;58139000;51819000;8375300;1041600;0;299740;0;0;0;0;0;326430;0;150650000;1112200000;638270000;238460000;24361000;3686100;5630100;2243100;0;188320;0;0;464270;0;0;0;200720000;1660300000;1331300000;203140000;33712000;0;31371000;7418900;1548000;0;0;0;604780
slr1616;slr1616;unknown protein;1;37.353;341;0;0;29315000;479750000;898220000;211650000;67347000;63833000;25831000;21764000;0;0;1103100;0;0;15525000;0;0;32934000;718110000;440680000;199910000;48675000;17501000;10593000;4802900;0;0;0;0;0;802280;0;0;0;602700000;660970000;332940000;114160000;24206000;5289300;2593400;1183800;0;0;0;0;0;0;0;4052200;764670000;1331100000;627820000;95389000;73125000;24422000;13737000;7135700;952340;0;384660;0;1205600
slr1617;slr1617;similar to UDP-glucose 4-epimerase;1;45.405;411;0;7051300;2583500;20093000;126010000;141190000;171910000;107800000;100110000;88962000;23659000;45116000;19290000;14953000;438100;106270000;0;0;0;19821000;86632000;118070000;171160000;55967000;34256000;20075000;7343100;5787200;1652100;227000;0;9480300;556240;0;5780600;60264000;353790000;668200000;798980000;667890000;209170000;78187000;86637000;23142000;5367600;583860;1455400;5155800;0;719530;17393000;53104000;462130000;728270000;996120000;672430000;398850000;272510000;147360000;50152000;31472000;7085400;2067500;10466000
slr1618;slr1618;unknown protein;1;29.001;261;0;0;70353000;204140000;293660000;59912000;0;2525900;0;0;0;0;0;0;0;0;0;0;69546000;219720000;171430000;51031000;0;1345500;0;787810;0;0;0;0;0;0;0;0;30203000;569720000;349600000;61343000;29741000;4814100;0;0;0;0;0;0;0;194380;0;0;109920000;1211700000;308780000;105630000;7795400;0;0;0;1164100;0;0;0;0;5680600
slr1619;slr1619;hypothetical protein;1;27.752;249;2588900;99843000;405060000;838730000;1452700000;586680000;195150000;125210000;88651000;25476000;2998400;6419200;5360300;872050;0;6018000;0;10107000;344930000;1195500000;987400000;549830000;236260000;61435000;29582000;12396000;1559200;1345900;199710;0;0;0;0;21068000;624070000;2366300000;1143900000;1303900000;808070000;86707000;5297400;10553000;7073100;526320;0;0;0;0;423760;10109000;1261100000;3407100000;3233000000;2078200000;414500000;111120000;15080000;25208000;20180000;941760;323250;0;0;506790
slr1622;slr1622;soluble inorganic pyrophosphatase;1;19.088;169;576920;51679000;39424000;92955000;2432400000;6078100000;6143500000;3156600000;1108800000;400870000;94986000;73118000;26931000;999380;869370;1062200;0;2095100;11648000;101870000;1232400000;4969300000;4140200000;1287400000;235010000;77972000;14597000;7182700;595020;462270;0;0;1142800;642590;1308300;14840000;1246800000;8794400000;6055400000;1094200000;313160000;105710000;63598000;1562100;0;972710;0;0;1972200;4047600;22185000;91394000;2030000000;11528000000;8308400000;2370000000;766330000;549090000;199860000;2362600;3746400;0;0;0
slr1623;slr1623;hypothetical protein;1;14.078;121;1098100;180970000;585890000;1505200000;2957600000;4423900000;2865900000;1636700000;778510000;314840000;105440000;70762000;33485000;4688500;3454100;0;0;13590000;345960000;1332400000;1594300000;4277200000;3082800000;713180000;174560000;66470000;13669000;7503200;2268900;0;0;0;0;1024400;300350000;971380000;1795100000;7223100000;5040200000;1987000000;146040000;55537000;30107000;5880900;356560;0;0;0;0;36162000;815980000;1841400000;2764100000;5894800000;6356500000;3166500000;213460000;260400000;30215000;6076200;0;824180;1337100;856790
slr1624;slr1624;hypothetical protein;1;51.008;458;187670000;2571100000;1291900000;2904100000;1212300000;152380000;78302000;59234000;54675000;37177000;3079600;13291000;9112300;788020;0;5633400;13961000;123360000;1047400000;3016800000;907550000;159300000;73729000;42983000;14379000;16880000;0;1090700;572580;303270;0;742930;106680000;398310000;1327000000;4414100000;1345700000;402850000;202720000;13373000;6018600;11948000;6083600;1806300;0;0;0;0;125810000;311020000;3162900000;6567100000;2666700000;713820000;47963000;35395000;0;16377000;16765000;2950500;0;0;0;754870
slr1626;slr1626;dihydroneopterin aldolase;1;13.146;118;0;0;53937000;157190000;492800000;730840000;318790000;75519000;87643000;26729000;1604500;0;3164800;0;0;0;0;0;39130000;181410000;534760000;749960000;278080000;81728000;41044000;11633000;0;0;0;0;520880;0;0;0;13269000;134700000;306740000;788210000;474640000;100770000;20415000;9834800;4857300;538200;0;0;0;0;0;0;26627000;138740000;672630000;956110000;514660000;165750000;15054000;45214000;13381000;0;831220;0;0;0
slr1628;slr1628;hypothetical protein;1;14.545;134;32586000;1167000000;199500000;143020000;101280000;14754000;7788300;2807300;1393600;0;1215400;0;565820;0;0;0;2108500;131220000;116520000;169570000;51759000;22475000;3440300;1404700;990460;320200;764900;481060;0;0;0;0;7581400;303080000;231160000;259920000;114960000;38633000;0;0;1363200;711020;1377600;0;0;0;0;0;15555000;222100000;871740000;295930000;206340000;50399000;0;0;0;0;0;765990;2194600;0;0;0
slr1629;slr1629;ribosomal large subunit pseudouridine synthase D;1;36.036;327;0;62925000;33873000;45541000;34080000;37580000;0;0;0;0;0;0;0;0;0;0;0;2241700;22985000;42839000;14475000;1831800;0;0;0;0;0;0;0;0;0;0;0;6628400;85599000;53083000;28757000;20968000;20070000;9488400;7932000;6257300;0;0;0;0;0;0;0;3199800;82400000;55706000;26216000;23646000;20829000;13844000;0;8654300;0;0;0;0;0;0
slr1634;slr1634;hypothetical protein;1;13.258;124;483610;11011000;62819000;186590000;79814000;15220000;0;5227000;2639800;601000;0;303810;2506000;0;0;0;0;1035100;60438000;252450000;42054000;12137000;9638900;5267500;1114300;1464900;0;0;0;0;0;0;0;0;146970000;675110000;160960000;75049000;23545000;3410700;0;0;631720;438490;300200;147470;0;0;189340;0;395260000;635820000;317710000;109410000;20745000;11138000;0;0;0;0;0;0;0;0
slr1636;slr1636;unknown protein;1;23.527;206;0;20142000;19167000;16342000;0;0;0;0;0;0;0;0;0;0;0;0;0;726260;15247000;16903000;3691300;0;0;0;0;0;0;0;0;0;0;0;0;560400;43955000;10596000;1564300;0;0;0;0;0;0;0;0;0;0;0;0;0;54554000;24885000;6645100;0;0;0;0;0;0;0;0;0;0;0
slr1639;slr1639;SsrA-binding protein;1;18.138;154;180170000;0;129430000;33651000;20378000;15540000;63903000;71550000;126650000;191650000;33441000;23454000;14206000;19957000;256890;4583200;0;333670000;148420000;55880000;14475000;12186000;47779000;33726000;34046000;41765000;9510700;4204700;530150;961430;0;1493300;0;5214500;8425200;0;0;0;17559000;48639000;0;12834000;14335000;2478300;858740;3955900;538690;0;0;319420000;14492000;0;0;10751000;38860000;42641000;19413000;17617000;22982000;8661300;4337300;1786900;14840000;0
slr1641;slr1641;ClpB protein;1;98.121;872;26956000;1043800000;358300000;2137200000;3481700000;596120000;124520000;1041500000;42818000;101040000;2386200;6915600;22069000;15252000;1461200;37032000;1608400;81671000;209740000;1976700000;1453900000;484770000;137210000;56817000;27843000;14813000;6449000;5819000;648420;0;0;3121200;4149800;142120000;406720000;3034000000;3717700000;1163500000;323200000;63832000;3267700;5141200;2213600;304230;0;0;0;1139700;4273700;74424000;770820000;3215500000;5722400000;2291100000;600430000;271370000;12905000;31507000;7451600;0;0;0;0;2591900
